UTC_Time,Operation,Coin,Amount,Investment,Wallet
2021-08-08 00:57:24,POS savings interest,BNB,0.00027827,0.00,BINANCE
2021-08-09 00:58:15,POS savings interest,BNB,0.00027827,0.00,BINANCE
2021-08-09 04:34:07,Buy,BUSD,-522.29744990,0.00,BINANCE
2021-08-09 04:34:07,Buy,ETH,0.17678000,0.00,BINANCE
2021-08-09 04:34:07,Fee,ETH,-0.00001227,0.00,BINANCE
2021-08-09 04:34:07,Fee,BNB,-0.00106996,0.00,BINANCE
2021-08-10 01:01:07,POS savings interest,BNB,0.00027827,0.00,BINANCE
2021-08-11 01:02:16,POS savings interest,BNB,0.00027827,0.00,BINANCE
2021-08-12 01:11:35,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-13 01:07:05,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-14 00:55:54,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-15 00:54:39,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-15 17:38:24,Deposit,BUSD,781.25000000,1000,BINANCE
2021-08-15 18:30:33,Buy,BUSD,-260.66062000,0.00,BINANCE
2021-08-15 18:30:33,Buy,BTC,0.00566900,0.00,BINANCE
2021-08-15 22:24:14,Buy,ADA,120.14000000,0.00,BINANCE
2021-08-15 22:24:14,Buy,BUSD,-261.42464000,0.00,BINANCE
2021-08-15 23:38:53,Buy,ETH,0.07878000,0.00,BINANCE
2021-08-15 23:38:53,Buy,BUSD,-259.97400000,0.00,BINANCE
2021-08-16 00:56:01,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-17 00:57:09,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-18 00:42:41,transfer_out,ADA,-120.14000000,0.00,BINANCE
2021-08-18 00:42:41,Fee,ADA,-1.00000000,0.00,YOROI
2021-08-18 00:42:41,transfer_in,ADA,120.14000000,0.00,YOROI
2021-08-18 00:57:48,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-19 00:56:59,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-19 02:29:26,Sell,ETH,-0.10748000,0.00,BINANCE
2021-08-19 02:29:26,Sell,BUSD,323.74373240,0.00,BINANCE
2021-08-19 02:29:26,Fee,BNB,-0.00060919,0.00,BINANCE
2021-08-19 16:52:05,Buy,ETH,0.09807000,0.00,BINANCE
2021-08-19 16:52:05,Buy,BUSD,-299.75661160,0.00,BINANCE
2021-08-19 16:52:05,Fee,BNB,-0.00053537,0.00,BINANCE
2021-08-19 16:54:26,Buy,ADA,10.93000000,0.00,BINANCE
2021-08-19 16:54:26,Fee,BNB,-0.00004269,0.00,BINANCE
2021-08-19 16:54:26,Buy,BUSD,-23.82740000,0.00,BINANCE
2021-08-20 00:58:49,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-20 13:51:14,Large OTC trading,ADA,40.00000080,0.00,BINANCE
2021-08-20 13:51:14,Large OTC trading,BTC,-0.00216200,0.00,BINANCE
2021-08-20 14:34:42,transfer_out,ADA,-50.93000100,0.00,BINANCE
2021-08-20 14:34:42,Fee,ADA,-1.00000000,0.00,YOROI
2021-08-20 14:34:42,transfer_in,ADA,50.93000100,0.00,YOROI
2021-08-21 00:58:34,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-22 00:58:49,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-22 19:20:09,Sell,BUSD,1149.63300000,0.00,BINANCE
2021-08-22 19:20:09,Sell,BTC,-0.02365500,0.00,BINANCE
2021-08-22 21:59:15,Sell,XMR,-1.27170000,0.00,BINANCE
2021-08-22 21:59:15,Sell,BUSD,381.51000000,0.00,BINANCE
2021-08-22 23:53:42,Small assets exchange BNB,XMR,-0.00000912,0.00,BINANCE
2021-08-22 23:53:42,Small assets exchange BNB,BNB,0.00000608,0.00,BINANCE
2021-08-22 23:58:44,Buy,BUSD,-448.84870000,0.00,BINANCE
2021-08-22 23:58:44,Buy,AXS,5.81000000,0.00,BINANCE
2021-08-23 00:59:12,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-23 23:18:43,Deposit,BUSD,514.70588235,700,BINANCE
2021-08-23 23:47:34,Buy,BNB,0.51500000,0.00,BINANCE
2021-08-23 23:47:34,Buy,BUSD,-257.33005000,0.00,BINANCE
2021-08-24 00:33:25,Buy,ADA,88.76000000,0.00,BINANCE
2021-08-24 00:33:25,Buy,BUSD,-257.40400000,0.00,BINANCE
2021-08-24 01:00:07,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-24 04:20:42,transfer_out,ADA,-88.76000000,0.00,BINANCE
2021-08-24 04:20:42,Fee,ADA,-1.00000000,0.00,YOROI
2021-08-24 04:20:42,transfer_in,ADA,88.76000000,0.00,YOROI
2021-08-24 13:36:27,Buy,BUSD,-1082.42300000,0.00,BINANCE
2021-08-24 13:36:27,Buy,BTC,0.02231800,0.00,BINANCE
2021-08-25 00:59:21,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-26 01:01:14,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-27 01:00:30,POS savings interest,BNB,0.00022407,0.00,BINANCE
2021-08-27 04:48:06,Sell,ETH,-0.21020000,0.00,BINANCE
2021-08-27 04:48:06,Sell,BUSD,651.62000000,0.00,BINANCE
2021-08-27 05:05:16,Sell,BUSD,1080.53000000,0.00,BINANCE
2021-08-27 05:05:16,Sell,BTC,-0.02299000,0.00,BINANCE
2021-08-28 00:44:19,POS savings interest,BNB,0.00018647,0.00,BINANCE
2021-08-29 00:44:54,POS savings interest,BNB,0.00018647,0.00,BINANCE
2021-08-30 00:45:47,POS savings interest,BNB,0.00018647,0.00,BINANCE
2021-08-30 04:45:01,Buy,ADA,152.50000000,0.00,BINANCE
2021-08-30 04:45:01,Buy,BUSD,-427.00000000,0.00,BINANCE
2021-08-31 00:46:10,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-08-31 01:48:23,transfer_out,ADA,-592.67526700,0.00,YOROI
2021-08-31 01:48:23,Fee,ADA,-1.00000000,0.00,YOROI
2021-08-31 01:48:23,transfer_in,ADA,592.67526700,0.00,YOROI
2021-08-31 02:48:16,transfer_out,ADA,-10.17504900,0.00,YOROI
2021-08-31 02:48:16,Fee,ADA,-0.17504900,0.00,YOROI
2021-08-31 02:48:16,transfer_in,ADA,10.17504900,0.00,YOROI
2021-09-01 00:48:35,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-02 00:49:14,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-03 00:47:18,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-03 03:26:00,transfer_out,ADA,-152.50000000,0.00,BINANCE
2021-09-03 03:26:00,Fee,ADA,-1.00000000,0.00,YOROI
2021-09-03 03:26:00,transfer_in,ADA,152.50000000,0.00,YOROI
2021-09-03 15:50:49,Deposit,BUSD,769.23076923,1000,BINANCE
2021-09-04 00:47:40,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-04 13:12:28,Sell,BUSD,522.90000000,0.00,BINANCE
2021-09-04 13:12:28,Sell,AXS,-5.81000000,0.00,BINANCE
2021-09-05 00:47:43,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-06 00:47:54,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-06 19:31:51,Buy,BUSD,-769.35600000,0.00,BINANCE
2021-09-06 19:31:51,Buy,ADA,270.90000000,0.00,BINANCE
2021-09-07 00:47:22,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-07 14:29:32,Buy,BUSD,-522.71000000,0.00,BINANCE
2021-09-07 14:29:32,Buy,SOL,3.13000000,0.00,BINANCE
2021-09-08 00:47:27,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-09 00:46:43,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-10 00:46:45,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-10 11:50:11,Sell,SOL,-3.13000000,0.00,BINANCE
2021-09-10 11:50:11,Sell,BUSD,575.92000000,0.00,BINANCE
2021-09-10 16:38:52,Buy,BUSD,-575.94000000,0.00,BINANCE
2021-09-10 16:38:52,Buy,SOL,3.31000000,0.00,BINANCE
2021-09-11 00:47:15,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-12 00:47:37,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-12 08:20:39,Sell,BUSD,1046.50000000,0.00,BINANCE
2021-09-12 08:20:39,Sell,BTC,-0.02275000,0.00,BINANCE
2021-09-13 00:48:12,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-13 03:03:38,Sell,SOL,-1.59000000,0.00,BINANCE
2021-09-13 03:03:38,Sell,BUSD,251.49030000,0.00,BINANCE
2021-09-13 03:04:14,Sell,BUSD,272.05240000,0.00,BINANCE
2021-09-13 03:04:14,Sell,SOL,-1.72000000,0.00,BINANCE
2021-09-13 13:36:15,Sell,ETH,-0.21030000,0.00,BINANCE
2021-09-13 13:36:15,Sell,BUSD,696.09300000,0.00,BINANCE
2021-09-13 14:45:01,Sell,BUSD,10.13172770,0.00,BINANCE
2021-09-13 14:45:01,Sell,BTC,-0.00023000,0.00,BINANCE
2021-09-14 00:48:49,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-15 00:48:46,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-16 00:53:30,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-17 00:54:06,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-18 00:54:27,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-19 00:55:48,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-20 00:58:12,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-21 01:02:43,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-22 01:00:35,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-23 00:56:48,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-24 01:56:17,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-25 01:57:57,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-26 00:56:57,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-27 01:57:18,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-28 00:56:35,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-29 01:56:10,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-09-30 01:57:30,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-10-01 01:56:31,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-10-02 01:58:32,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-10-02 02:10:07,Buy,LUNA,5.99000000,0.00,BINANCE
2021-10-02 02:10:07,Buy,BUSD,-227.62000000,0.00,BINANCE
2021-10-02 03:25:39,Buy,ATOM,5.99000000,0.00,BINANCE
2021-10-02 03:25:39,Buy,BUSD,-227.62000000,0.00,BINANCE
2021-10-02 03:46:41,Buy,BUSD,-227.65000000,0.00,BINANCE
2021-10-02 03:46:41,Buy,SOL,1.45000000,0.00,BINANCE
2021-10-02 13:18:43,Buy,BUSD,-797.06700000,0.00,BINANCE
2021-10-02 13:18:43,Buy,BTC,0.01671000,0.00,BINANCE
2021-10-02 13:20:11,Buy,BUSD,-796.29000000,0.00,BINANCE
2021-10-02 13:20:11,Buy,ETH,0.24130000,0.00,BINANCE
2021-10-03 01:58:38,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-10-03 18:48:42,transfer_out,ETH,-0.24132031,0.00,BINANCE
2021-10-03 18:48:42,Fee,ETH,-0.00500000,0.00,TREZOR
2021-10-03 18:48:42,transfer_in,ETH,0.24132031,0.00,TREZOR
2021-10-03 19:21:07,transfer_out,BTC,-0.01671201,0.00,BINANCE
2021-10-03 19:21:07,Fee,BTC,-0.00050000,0.00,TREZOR
2021-10-03 19:21:07,transfer_in,BTC,0.01671201,0.00,TREZOR
2021-10-03 19:34:42,transfer_out,SOL,-1.45000000,0.00,BINANCE
2021-10-03 19:34:42,Fee,SOL,-0.01000000,0.00,PHANTOM
2021-10-03 19:34:42,transfer_in,SOL,1.45000000,0.00,PHANTOM
2021-10-04 01:59:40,POS savings interest,BNB,0.00014443,0.00,BINANCE
2021-10-05 00:38:11,POS savings redemption,BNB,0.80737754,0.00,BINANCE
2021-10-14 15:50:49,Deposit,BUSD,729.72500000,1000,BINANCE
2021-10-15 00:06:59,Buy,BNB,0.77800000,0.00,BINANCE
2021-10-15 00:06:59,Buy,BUSD,-364.88200000,0.00,BINANCE
2021-10-15 01:13:46,Buy,DOT,9.19000000,0.00,BINANCE
2021-10-15 01:13:46,Buy,BUSD,-364.84300000,0.00,BINANCE
2021-10-21 16:13:10,transfer_out,SOL,-1.44000000,0.00,PHANTOM
2021-10-21 16:13:10,Fee,SOL,-0.00000500,0.00,BINANCE
2021-10-21 16:13:10,transfer_in,SOL,1.44000000,0.00,BINANCE
2021-10-22 13:21:16,Sell,BUSD,300.30000000,0.00,BINANCE
2021-10-22 13:21:16,Sell,SOL,-1.43000000,0.00,BINANCE
2021-10-26 22:39:13,Buy,BUSD,-300.00000000,0.00,BINANCE
2021-10-26 22:39:13,Buy,BTC,0.00500000,0.00,BINANCE
2021-10-28 12:56:12,Small assets exchange BNB,BNB,0.00400770,0.00,BINANCE
2021-10-28 12:56:12,Small assets exchange BNB,SOL,-0.00999500,0.00,BINANCE
2021-10-28 19:45:27,transfer_out,ADA,-270.90000000,0.00,BINANCE
2021-10-28 19:45:27,Fee,ADA,-1.00000000,0.00,YOROI
2021-10-28 19:45:27,transfer_in,ADA,270.90000000,0.00,YOROI
2021-10-29 00:49:26,Sell,BTC,-0.00451000,0.00,BINANCE
2021-10-29 00:49:26,Sell,BUSD,275.11000000,0.00,BINANCE
2021-10-29 01:10:00,Withdraw,BUSD,-275.14000000,-340,BINANCE
2021-11-04 18:45:33,Sell,BUSD,299.50000000,0.00,BINANCE
2021-11-04 18:45:33,Sell,LUNA,-5.99000000,0.00,BINANCE
2021-11-05 03:39:19,Sell,BUSD,909.07500000,0.00,BINANCE
2021-11-05 03:39:19,Sell,BNB,-1.58100000,0.00,BINANCE
2021-11-07 22:10:00,Buy,SOL,5.01000000,0.00,BINANCE
2021-11-07 22:10:00,Buy,BUSD,-1207.41000000,0.00,BINANCE
2021-11-12 13:40:52,Fee,BNB,-0.00139365,0.00,BINANCE
2021-11-12 13:40:52,Sell,SOL,-5.01000000,0.00,BINANCE
2021-11-12 13:40:52,Sell,BUSD,1142.43030000,0.00,BINANCE
2021-11-13 01:52:46,Buy,BUSD,-1144.08000000,0.00,BINANCE
2021-11-13 01:52:46,Buy,SOL,5.04000000,0.00,BINANCE
2021-11-16 03:44:33,Fee,BNB,-0.00021680,0.00,BINANCE
2021-11-16 03:44:33,Sell,BUSD,175.47840000,0.00,BINANCE
2021-11-16 03:44:33,Sell,ATOM,-5.99000000,0.00,BINANCE
2021-11-16 03:45:22,Sell,DOT,-9.19000000,0.00,BINANCE
2021-11-16 03:45:22,Sell,BUSD,381.46150000,0.00,BINANCE
2021-11-16 03:45:22,Fee,BNB,-0.00047147,0.00,BINANCE
2021-11-16 03:45:51,Fee,BNB,-0.00001877,0.00,BINANCE
2021-11-16 03:45:51,Sell,BTC,-0.00025000,0.00,BINANCE
2021-11-16 03:45:51,Sell,BUSD,15.19186750,0.00,BINANCE
2021-11-16 03:46:09,Buy,BUSD,-285.80454270,0.00,BINANCE
2021-11-16 03:46:09,Buy,BTC,0.00471000,0.00,BINANCE
2021-11-16 03:46:09,Fee,BNB,-0.00035381,0.00,BINANCE
2021-11-16 03:47:32,Buy,BUSD,-284.87121000,0.00,BINANCE
2021-11-16 03:47:32,Fee,BNB,-0.00035316,0.00,BINANCE
2021-11-16 03:47:32,Buy,ETH,0.06630000,0.00,BINANCE
2021-11-16 05:07:09,Sell,BUSD,261.69000000,0.00,BINANCE
2021-11-16 05:07:09,Sell,BNB,-0.42900000,0.00,BINANCE
2021-11-16 05:07:09,Fee,BNB,-0.00032106,0.00,BINANCE
2021-11-16 05:11:49,Buy,ETH,0.03030000,0.00,BINANCE
2021-11-16 05:11:49,Buy,BUSD,-131.42594700,0.00,BINANCE
2021-11-16 05:40:10,Buy,BUSD,-131.36500000,0.00,BINANCE
2021-11-16 05:40:10,Buy,BTC,0.00215000,0.00,BINANCE
2021-11-16 20:06:27,Sell,BUSD,1136.72160000,0.00,BINANCE
2021-11-16 20:06:27,Fee,BNB,-0.00145882,0.00,BINANCE
2021-11-16 20:06:27,Sell,SOL,-5.04000000,0.00,BINANCE
2021-11-17 12:56:16,Buy,SOL,5.16000000,0.00,BINANCE
2021-11-17 12:56:16,Buy,BUSD,-1135.20000000,0.00,BINANCE
2021-11-19 03:06:41,transfer_out,SOL,-5.16000000,0.00,BINANCE
2021-11-19 03:06:41,transfer_in,SOL,5.16000000,0.00,PHANTOM
2021-11-19 03:06:41,Fee,SOL,-0.01000000,0.00,PHANTOM
2021-11-19 03:14:44,transfer_out,ETH,-0.09660000,0.00,BINANCE
2021-11-19 03:14:44,transfer_in,ETH,0.09660000,0.00,TREZOR
2021-11-19 03:14:44,Fee,ETH,-0.00500000,0.00,TREZOR
2021-11-19 16:07:01,Small assets exchange BNB,BUSD,-2.06973653,0.00,BINANCE
2021-11-19 16:07:01,Small assets exchange BNB,BNB,0.00350464,0.00,BINANCE
2021-11-19 16:39:43,transfer_out,BTC,-0.00710000,0.00,BINANCE
2021-11-19 16:39:43,transfer_in,BTC,0.00710000,0.00,TREZOR
2021-11-19 16:39:43,Fee,BTC,-0.00050000,0.00,TREZOR
2021-11-27 04:11:41,transfer_out,BNB,-0.10050000,0.00,BINANCE
2021-11-27 04:11:41,Fee,BNB,-0.00060500,0.00,METAMASK
2021-11-27 04:11:41,transfer_in,BNB,0.10050000,0.00,METAMASK
2021-11-28 04:53:12,transfer_in,SOL,5.15000000,0.00,BINANCE
2021-11-28 04:53:12,Fee,SOL,-0.00000500,0.00,BINANCE
2021-11-28 04:53:12,transfer_out,SOL,-5.15000000,0.00,PHANTOM
2021-11-28 04:54:40,Sell,BUSD,960.35760000,0.00,BINANCE
2021-11-28 04:54:40,Sell,SOL,-5.14000000,0.00,BINANCE
2021-11-28 05:00:56,transfer_in,BNB,0.09989500,0.00,BINANCE
2021-11-28 05:00:56,transfer_out,BNB,-0.09989500,0.00,METAMASK
2021-11-29 17:22:10,Fee,BNB,-0.00035769,0.00,BINANCE
2021-12-02 23:18:26,Buy,SOL,4.12000000,0.00,BINANCE
2021-12-02 23:18:26,Buy,BUSD,-959.96000000,0.00,BINANCE
2021-07-29 18:00:00,INTEREST,ADA,0.22427000,0.00,YOROI
2021-08-03 18:00:00,INTEREST,ADA,0.22427000,0.00,YOROI
2021-08-08 18:00:00,INTEREST,ADA,0.22427000,0.00,YOROI
2021-08-13 18:00:00,INTEREST,ADA,0.18876000,0.00,YOROI
2021-08-18 18:00:00,INTEREST,ADA,0.22816900,0.00,YOROI
2021-08-23 18:00:00,INTEREST,ADA,0.17892300,0.00,YOROI
2021-08-28 18:00:00,INTEREST,ADA,0.19565600,0.00,YOROI
2021-09-17 18:00:00,INTEREST,ADA,0.29543400,0.00,YOROI
2021-09-22 18:00:00,INTEREST,ADA,0.48582200,0.00,YOROI
2021-09-27 18:00:00,INTEREST,ADA,0.62653300,0.00,YOROI
2021-10-02 18:00:00,INTEREST,ADA,0.38185000,0.00,YOROI
2021-10-07 18:00:00,INTEREST,ADA,0.51685300,0.00,YOROI
2021-10-12 18:00:00,INTEREST,ADA,0.36354000,0.00,YOROI
2021-10-17 18:00:00,INTEREST,ADA,0.52303100,0.00,YOROI
2021-10-22 18:00:00,INTEREST,ADA,0.50853100,0.00,YOROI
2021-10-27 18:00:00,INTEREST,ADA,0.55235900,0.00,YOROI
2021-11-01 18:00:00,INTEREST,ADA,0.18593700,0.00,YOROI
2021-11-06 18:00:00,INTEREST,ADA,0.43874800,0.00,YOROI
2021-11-11 18:00:00,INTEREST,ADA,0.50304000,0.00,YOROI
2021-11-16 18:00:00,INTEREST,ADA,0.63145300,0.00,YOROI
2021-11-21 18:00:00,INTEREST,ADA,0.61673500,0.00,YOROI
2021-11-26 18:00:00,INTEREST,ADA,0.67572600,0.00,YOROI
2021-12-01 18:00:00,INTEREST,ADA,0.53031300,0.00,YOROI
2021-12-06 18:00:00,INTEREST,ADA,0.53052200,0.00,YOROI
2021-12-11 18:00:00,INTEREST,ADA,0.56996800,0.00,YOROI
2021-12-16 18:00:00,INTEREST,ADA,0.58258500,0.00,YOROI
2021-10-31 23:46:00,Deposit,BTC,0.00449313,340,TREZOR
2021-08-31 01:15:59,Fee,ADA,-2.17513800,0.00,YOROI
2021-07-07 01:20:03,Withdraw,BUSD,-1007.23136069,-1269.11,BINANCE
2021-08-28 13:30:29,Withdraw,BUSD,-250.00000000,-315.52,BINANCE
2021-08-27 22:29:08,Withdraw,BUSD,-55.00000000,-69.76,BINANCE
2021-11-12 09:26:00,Deposit,BTC,0.00244201,200.00,TREZOR
2021-12-10 21:11:00,Deposit,BTC,0.00324623,200.00,TREZOR
2021-12-17 23:21:00,Deposit,BTC,0.00551275,400.00,TREZOR
2021-11-27 19:48:00,MINING,ETH,0.056549498,0.00,TREZOR
2021-12-22 08:36:00,Deposit,ETH,0.11144877,600.00,TREZOR
2021-12-21 18:00:00,INTEREST,ADA,0.62026800,0.00,YOROI
2021-12-13 23:51:22,Small assets exchange BNB,BUSD,-0.39760000,0.00,BINANCE
2021-12-13 23:51:22,Fee,BNB,-0.00001509,0.00,BINANCE
2021-12-13 23:51:22,Small assets exchange BNB,BNB,0.00075451,0.00,BINANCE
